Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening,State,FIPS,Latitude,Longitude,WNV_Corvid_Count,WNV_NonCorvid_Count,Total_Bird_WNV_Count,Mos_WNV_Count,Horse_WNV_Count,Population,PD
2010,gwinnett,Human infections,1.0,0.0,0.0,georgia,13135.0,34.0,-84.01,,,,,,805321,0.954155248
2013,price,Non-human activity,,,,wisconsin,55099.0,45.69,-90.39,2.0,0.0,2.0,0.0,0.0,"13,738",-0.119086846
2013,charleston,Human infections and non-human activity,1.0,0.0,0.0,south carolina,45019.0,32.78,-79.93,1.0,0.0,1.0,0.0,0.0,"371,703",1.403021381
2015,webb,Human infections,1.0,1.0,0.0,texas,48479.0,27.51,-99.5,,,,,,"269,865",1.353000122
2007,harney,Non-human activity,,,,oregon,41025.0,43.59,-118.89,0.0,0.0,0.0,0.0,1.0,7327,1.748083218
2017,pulaski,Non-human activity,,,,kentucky,21199.0,37.08,-84.6,0.0,0.0,0.0,0.0,1.0,"64,314",0.87200217
2005,lackawanna,Non-human activity,,,,pennsylvania,42069.0,41.41,-75.67,1.0,0.0,1.0,0.0,0.0,212305,0.61160474
2007,rutherford,Human infections,1.0,1.0,0.0,tennessee,47149.0,35.78,-86.33,,,,,,243953,0.888321083
2013,brookings,Human infections and non-human activity,7.0,3.0,0.0,south dakota,46011.0,44.3,-96.78,0.0,0.0,0.0,0.0,0.0,"33,016",0.382111586
2003,franklin,Human infections and non-human activity,4.0,2.0,0.0,ohio,39049.0,40.1,-83.01,0.0,2.0,2.0,80.0,1.0,1095250,1.411573573
2002,monona,Non-human activity,,,,iowa,19133.0,42.02,-96.08,1.0,0.0,1.0,0.0,4.0,,
2010,richardson,Non-human activity,,,,nebraska,31147.0,40.06,-95.59,0.0,0.0,0.0,0.0,0.0,8363,-0.308161537
2015,mercer,Non-human activity,,,,illinois,17131.0,41.19,-90.74,0.0,2.0,2.0,10.0,1.0,"15,746",-0.240403708
2001,manatee,Non-human activity,,,,florida,12081.0,27.4,-82.47,0.0,4.0,4.0,0.0,0.0,,
2003,jeff davis,Non-human activity,,,,texas,48243.0,30.59,-103.9,0.0,0.0,0.0,0.0,2.0,2235,2.581473408
2003,jackson,Human infections,1.0,1.0,0.0,minnesota,27063.0,43.62,-94.98,0.0,0.0,0.0,0.0,0.0,10794,0.288860471
2002,wheeler,Non-human activity,,,,georgia,13309.0,32.14,-82.77,0.0,0.0,0.0,0.0,2.0,,
2013,ransom,Human infections,2.0,1.0,0.0,north dakota,38073.0,46.43,-97.68,0.0,0.0,0.0,0.0,0.0,"5,496",-0.121663034
2002,wayne,Non-human activity,,,,pennsylvania,42127.0,41.57,-75.25,2.0,0.0,2.0,0.0,0.0,,
2022,santa fe,Human infections,2.0,1.0,0.0,new mexico,35049.0,35.74,-105.86,,,,,,,
2011,tallahatchie,Human infections,1.0,0.0,0.0,mississippi,28135.0,34.0,-90.05,,,,,,"15,312",-0.565535155
2002,baxter,Non-human activity,,,,arkansas,5005.0,36.33,-92.37,6.0,0.0,6.0,1.0,1.0,,
2023,henry,Human infections,0.0,0.0,1.0,illinois,17073.0,41.3,-90.19,,,,,,,
2011,broome,Human infections,1.0,1.0,0.0,new york,36007.0,42.1,-75.91,,,,,,"199,363",0.931372223
2001,middlesex,Non-human activity,,,,connecticut,9007.0,41.54,-72.65,21.0,1.0,22.0,0.0,1.0,,
2011,wood,Human infections,1.0,1.0,0.0,west virginia,54107.0,39.26,-81.54,0.0,0.0,0.0,0.0,0.0,"86,888",0.776597532
2006,camden,Non-human activity,,,,new jersey,34007.0,39.95,-75.12,2.0,0.0,2.0,0.0,0.0,513195,1.011660154
2013,nowata,Human infections and non-human activity,0.0,0.0,1.0,oklahoma,40105.0,36.69,-95.63,0.0,0.0,0.0,0.0,1.0,"10,557",-0.761802247
2006,jefferson,Human infections and non-human activity,2.0,2.0,1.0,missouri,29099.0,38.23,-90.56,3.0,5.0,8.0,25.0,0.0,213105,1.247768374
2003,schuylkill,Human infections and non-human activity,1.0,0.0,0.0,pennsylvania,42107.0,40.67,-76.2,7.0,0.0,7.0,0.0,3.0,147792,1.004552809
2003,ohio,Non-human activity,,,,indiana,18115.0,38.95,-84.85,0.0,0.0,0.0,0.0,0.0,5779,-0.493812929
2017,houston,Human infections,1.0,1.0,0.0,georgia,13153.0,32.46,-83.73,,,,,,"153,202",0.247927175
2017,lamar,Non-human activity,,,,alabama,1075.0,33.75,-88.11,0.0,0.0,0.0,0.0,1.0,"13,882",-0.468152541
2002,madison,Non-human activity,,,,georgia,13195.0,34.12,-83.22,2.0,0.0,2.0,0.0,0.0,,
2003,tuscarawas,Non-human activity,,,,ohio,39157.0,40.48,-81.44,3.0,0.0,3.0,0.0,0.0,92015,0.842235577
2003,weston,Human infections and non-human activity,11.0,4.0,2.0,wyoming,56045.0,43.84,-104.21,0.0,0.0,0.0,0.0,6.0,6610,-0.283120559
2003,brown,Human infections and non-human activity,1.0,0.0,0.0,texas,48049.0,31.72,-98.97,6.0,0.0,6.0,0.0,1.0,37654,0.152224234
2012,genesee,Non-human activity,,,,new york,36037.0,42.99,-78.18,0.0,0.0,0.0,0.0,1.0,"59,672",0.673884849
2022,king,Human infections,1.0,0.0,0.0,washington,53033.0,47.61,-122.33,,,,,,,
2016,ellis,Human infections,1.0,0.0,0.0,kansas,20051.0,38.87,-99.31,,,,,,"28,942",0.288936503
2006,grundy,Non-human activity,,,,iowa,19075.0,42.36,-92.77,1.0,0.0,1.0,0.0,0.0,12436,-0.448057448
2009,sullivan,Non-human activity,,,,indiana,18153.0,39.11,-87.42,0.0,0.0,0.0,0.0,0.0,21483,0.758718077
2002,stone,Non-human activity,,,,missouri,29209.0,36.8,-93.47,0.0,0.0,0.0,0.0,3.0,,
2002,whitley,Human infections and non-human activity,5.0,2.0,0.0,indiana,18183.0,41.15,-85.48,2.0,0.0,2.0,0.0,11.0,,
2007,gurabo,Human infections,0.0,0.0,1.0,,,,,,,,,,,
2010,parke,Non-human activity,,,,indiana,18121.0,39.76,-87.23,0.0,0.0,0.0,1.0,0.0,17339,0.423381975
2015,anderson,Human infections,0.0,0.0,1.0,kansas,20003.0,38.28,-95.23,,,,,,"7,816",0.04064365
2017,huntington,Non-human activity,,,,indiana,18069.0,40.88,-85.5,0.0,0.0,0.0,4.0,0.0,"36,222",0.127146172
2001,columbia,Non-human activity,,,,georgia,13073.0,33.56,-82.17,1.0,0.0,1.0,0.0,0.0,,
2016,addison,Non-human activity,,,,vermont,50001.0,44.0,-73.15,0.0,0.0,0.0,0.0,0.0,"36,931",0.7381299
2012,alcorn,Non-human activity,,,,mississippi,28003.0,34.93,-88.51,0.0,0.0,0.0,0.0,1.0,"37,209",-0.703971059
2017,parke,Non-human activity,,,,indiana,18121.0,39.76,-87.23,0.0,0.0,0.0,0.0,0.0,"16,907",0.423381975
2003,henderson,Non-human activity,,,,kentucky,21101.0,37.83,-87.58,0.0,1.0,1.0,0.0,0.0,45214,1.069670608
2012,lamar,Human infections and non-human activity,5.0,4.0,0.0,mississippi,28073.0,31.14,-89.4,0.0,0.0,0.0,0.0,0.0,"58,143",0.093252042
2007,clearfield,Human infections,2.0,1.0,0.0,pennsylvania,42033.0,41.02,-78.43,0.0,0.0,0.0,0.0,0.0,82558,0.8542274
2010,adams,Non-human activity,,,,pennsylvania,42001.0,39.83,-77.23,0.0,0.0,0.0,0.0,0.0,101407,1.05356707
2011,putnam,Human infections,1.0,0.0,1.0,ohio,39137.0,41.02,-84.04,,,,,,"34,385",0.107729073
2000,putnam,Non-human activity,,,,new york,36079.0,41.41,-73.68,11.0,1.0,12.0,0.0,0.0,,
2010,morton,Human infections,1.0,0.0,0.0,north dakota,38059.0,46.82,-100.88,,,,,,27471,0.2206466
2013,oconee,Human infections,1.0,0.0,0.0,south carolina,45073.0,34.77,-83.06,,,,,,"74,937",0.837542442
2004,anderson,Non-human activity,,,,texas,48001.0,31.75,-95.64,0.0,0.0,0.0,0.0,2.0,56245,0.21526316
2002,breckinridge,Non-human activity,,,,kentucky,21027.0,37.77,-86.45,0.0,0.0,0.0,0.0,3.0,,
2003,morgan,Human infections,1.0,1.0,0.0,ohio,39115.0,39.65,-81.84,,,,,,14999,0.36422547
2003,brunswick,Non-human activity,,,,virginia,51025.0,36.75,-77.85,1.0,0.0,1.0,0.0,0.0,18072,0.269786199
2002,elmore,Non-human activity,,,,alabama,1051.0,32.54,-86.2,3.0,2.0,5.0,0.0,1.0,,
2017,wabaunsee,Human infections,1.0,0.0,0.0,kansas,20197.0,39.01,-96.28,,,,,,"6,832",0.415374756
2018,woodford,Non-human activity,,,,kentucky,21239.0,38.05,-84.72,0.0,0.0,0.0,0.0,1.0,"26,491",-0.206389211
2002,clay,Non-human activity,,,,iowa,19041.0,43.14,-95.15,1.0,0.0,1.0,0.0,9.0,,
2007,stillwater,Human infections and non-human activity,5.0,1.0,0.0,montana,30095.0,45.72,-109.23,0.0,0.0,0.0,0.0,1.0,8867,0.154575141
2023,big horn,Non-human activity,0.0,0.0,0.0,wyoming,56003.0,44.37,-108.04,,,,,,,
2002,christian,Non-human activity,,,,missouri,29043.0,37.01,-93.2,0.0,0.0,0.0,0.0,8.0,,
2010,northumberland,Non-human activity,,,,pennsylvania,42097.0,40.86,-76.78,0.0,0.0,0.0,0.0,0.0,94528,0.714929049
2007,hartford,Human infections and non-human activity,1.0,1.0,0.0,connecticut,9003.0,41.76,-72.68,0.0,0.0,0.0,0.0,0.0,884548,1.048647534
2004,chickasaw,Human infections and non-human activity,1.0,0.0,0.0,iowa,19037.0,43.05,-92.31,2.0,0.0,2.0,0.0,0.0,12691,-0.628535016
2020,saunders,Human infections,1.0,0.0,0.0,nebraska,31155.0,41.21,-96.62,0.0,0.0,0.0,0.0,0.0,"22,361",0.427010705
2004,muskogee,Non-human activity,,,,oklahoma,40101.0,35.72,-95.47,7.0,1.0,8.0,0.0,0.0,69592,-0.514007106
2012,mercer,Human infections and non-human activity,3.0,3.0,1.0,ohio,39107.0,40.55,-84.57,0.0,0.0,0.0,0.0,1.0,"40,705",0.291107551
2012,rogers,Human infections and non-human activity,1.0,1.0,0.0,oklahoma,40131.0,36.31,-95.61,0.0,0.0,0.0,0.0,1.0,"88,101",0.319847826
2006,tompkins,Non-human activity,,,,new york,36109.0,42.44,-76.5,8.0,1.0,9.0,0.0,0.0,99651,1.125163612
2002,vermilion,Non-human activity,,,,louisiana,22113.0,29.80938932,-92.30428295,1.0,0.0,1.0,0.0,4.0,,
2013,fairfield,Non-human activity,,,,south carolina,45039.0,34.37,-81.08,1.0,0.0,1.0,0.0,0.0,"23,194",-0.343261874
2020,angelina,Human infections,1.0,1.0,0.0,texas,48005.0,31.33,-94.72,,,,,,"86,345",0.659417316
2007,webb,Human infections,1.0,1.0,0.0,texas,48479.0,27.51,-99.5,,,,,,234594,1.353000122
2004,dodge,Non-human activity,,,,nebraska,31053.0,41.44,-96.49,5.0,0.0,5.0,0.0,0.0,36267,0.434717956
2013,seminole,Non-human activity,,,,oklahoma,40133.0,35.14,-96.49,0.0,0.0,0.0,0.0,2.0,"25,438",-0.369238198
2003,halifax,Non-human activity,,,,north carolina,37083.0,36.32,-77.59,0.0,0.0,0.0,0.0,2.0,56301,0.560997637
2021,taylor,Non-human activity,,,,texas,48441.0,32.45,-99.73,0.0,0.0,0.0,1.0,0.0,"143,326",1.853888509
2018,newport news city,Human infections,0.0,0.0,1.0,virginia,51700.0,37.0760436,-76.51645538,,,,,,"178,523",0.807185802
2016,calhoun,Human infections and non-human activity,1.0,1.0,0.0,michigan,26025.0,42.26,-84.95,0.0,0.0,0.0,0.0,1.0,"134,344",0.748743069
2017,marshall,Human infections and non-human activity,1.0,0.0,0.0,indiana,18099.0,41.34,-86.31,0.0,0.0,0.0,0.0,0.0,"46,433",0.285151348
2003,williamson,Human infections and non-human activity,1.0,1.0,0.0,tennessee,47187.0,35.88,-86.95,13.0,0.0,13.0,0.0,1.0,141876,0.843811994
2003,fayette,Human infections and non-human activity,1.0,1.0,0.0,iowa,19065.0,42.95,-91.81,1.0,0.0,1.0,0.0,0.0,21604,-0.200051684
2011,champaign,Non-human activity,,,,illinois,17019.0,40.1,-88.2,1.0,0.0,1.0,0.0,0.0,"203,197",1.220653649
2017,livingston,Non-human activity,,,,michigan,26093.0,42.6,-83.93,2.0,1.0,3.0,0.0,1.0,"189,869",0.951722703
2012,lawrence,Non-human activity,,,,pennsylvania,42073.0,40.99,-80.34,0.0,0.0,0.0,0.0,0.0,"89,883",0.463966884
2003,marshall,Non-human activity,,,,west virginia,54051.0,39.92,-80.74,0.0,1.0,1.0,0.0,0.0,34736,-0.51862629
2003,coke,Human infections,1.0,0.0,0.0,texas,48081.0,31.89,-100.48,,,,,,3678,-0.140243629
2000,essex,Non-human activity,,,,new jersey,34013.0,40.74,-74.17,135.0,0.0,135.0,0.0,0.0,,
2004,baltimore,Human infections and non-human activity,3.0,2.0,0.0,maryland,24005.0,39.39,-76.62,0.0,0.0,0.0,1.0,0.0,784371,1.322674338
2003,macon,Non-human activity,,,,alabama,1087.0,32.39,-85.68,2.0,0.0,2.0,0.0,2.0,23110,0.427526798
2012,washington,Human infections and non-human activity,10.0,8.0,0.0,,11001.0,38.9083781,-77.03478235,4.0,1.0,5.0,0.0,0.0,"634,924",1.234400107
2014,waupaca,Non-human activity,,,,wisconsin,55135.0,44.35,-89.07,1.0,0.0,1.0,0.0,0.0,"51,930",0.486164942
2017,madison,Non-human activity,,,,tennessee,47113.0,35.63,-88.82,0.0,0.0,0.0,0.0,0.0,"97,491",0.475383001
2009,amador,Non-human activity,,,,california,6005.0,38.35,-120.77,0.0,1.0,1.0,0.0,0.0,38238,1.550534299
2003,fallon,Human infections and non-human activity,6.0,5.0,0.0,montana,30025.0,46.28,-104.28,0.0,0.0,0.0,0.0,1.0,2769,-1.007102648
2009,wabash,Non-human activity,,,,indiana,18169.0,40.79,-85.82,0.0,0.0,0.0,0.0,0.0,33036,0.424539162
2006,ontario,Non-human activity,,,,new york,36069.0,42.88,-77.28,6.0,0.0,6.0,0.0,0.0,104644,0.871879437
2021,stanislaus,Human infections and non-human activity,5.0,3.0,2.0,california,6099.0,37.67,-121.01,0.0,2.0,2.0,0.0,1.0,"552,999",1.710545864
2004,apache,Human infections and non-human activity,5.0,4.0,0.0,arizona,4001.0,34.56,-109.33,1.0,1.0,2.0,1.0,10.0,68161,2.022560441
2005,nevada,Human infections and non-human activity,4.0,1.0,0.0,california,6057.0,39.34,-120.87,15.0,12.0,27.0,0.0,5.0,97250,2.015800587
2003,queen annes,Human infections and non-human activity,5.0,3.0,0.0,maryland,24035.0,39.04176392,-76.06532157,0.0,1.0,1.0,0.0,12.0,43688,1.315153098
2017,polk,Non-human activity,,,,florida,12105.0,27.89,-81.84,,,,,,"685,368",0.560051741
2015,mcintosh,Human infections,1.0,0.0,0.0,oklahoma,40091.0,35.29,-95.58,,,,,,"19,817",-0.194707506
2005,sheridan,Human infections and non-human activity,5.0,0.0,0.0,nebraska,31161.0,42.71,-102.46,0.0,0.0,0.0,0.0,0.0,5726,-0.162483815
2013,kershaw,Non-human activity,,,,south carolina,45055.0,34.26,-80.61,1.0,0.0,1.0,0.0,0.0,"62,592",0.889687584
2023,terrebonne,Human infections and non-human activity,2.0,1.0,0.0,louisiana,22109.0,29.33744189,-90.83763991,,,,,,,
2020,hamilton,Non-human activity,,,,indiana,18057.0,40.06,-85.92,0.0,0.0,0.0,0.0,0.0,"348,868",1.130070453
2011,tompkins,Human infections,1.0,1.0,0.0,new york,36109.0,42.44,-76.5,,,,,,"101,821",1.125163612
2018,boone,Non-human activity,,,,indiana,18011.0,40.05,-86.47,0.0,0.0,0.0,0.0,0.0,"66,930",0.818357582
2003,camp,Non-human activity,,,,texas,48063.0,32.99,-94.96,0.0,0.0,0.0,0.0,2.0,11582,-0.166736334
2014,independence,Human infections,1.0,1.0,0.0,arkansas,5063.0,35.76,-91.62,,,,,,"37,080",-0.030871153
2023,richland,Human infections and non-human activity,2.0,1.0,0.0,north dakota,38077.0,46.26,-96.6,,,,,,,
2007,wood,Non-human activity,,,,wisconsin,55141.0,44.34,-89.73,2.0,0.0,2.0,0.0,0.0,74465,0.339513713
2003,kent,Human infections and non-human activity,1.0,0.0,0.0,rhode island,44003.0,41.63,-71.5,9.0,0.0,9.0,0.0,0.0,170641,0.647838697
2004,posey,Non-human activity,,,,indiana,18129.0,37.93,-87.89,0.0,0.0,0.0,0.0,0.0,26664,0.831588561
2003,beaufort,Human infections and non-human activity,1.0,1.0,0.0,north carolina,37013.0,35.55,-77.05,0.0,0.0,0.0,0.0,1.0,45418,0.867580636
2015,pinal,Human infections and non-human activity,5.0,5.0,0.0,arizona,4021.0,32.95,-111.23,0.0,0.0,0.0,2.0,0.0,"405,614",2.850250996
2019,hunterdon,Human infections and non-human activity,1.0,1.0,0.0,new jersey,34019.0,40.5,-74.86,0.0,0.0,0.0,0.0,0.0,"124,371",1.166533867
2002,polk,Human infections and non-human activity,1.0,1.0,0.0,florida,12105.0,27.89,-81.84,0.0,0.0,0.0,0.0,22.0,,
2016,martin,Human infections,1.0,0.0,0.0,minnesota,27091.0,43.64,-94.45,,,,,,"19,904",-0.033837969
2002,boone,Human infections and non-human activity,2.0,1.0,0.0,nebraska,31011.0,41.68,-98.0,1.0,0.0,1.0,0.0,3.0,,
2023,plaquemines,Non-human activity,0.0,0.0,0.0,louisiana,22075.0,29.38066207,-89.48191506,,,,,,,
2012,nolan,Human infections,1.0,0.0,0.0,texas,48353.0,32.46,-100.4,,,,,,"14,932",0.506875583
2018,otero,Human infections,2.0,1.0,0.0,colorado,8089.0,37.98,-103.54,,,,,,"18,338",0.84014076
2020,philadelphia,Human infections and non-human activity,4.0,4.0,0.0,pennsylvania,42101.0,39.95,-75.17,0.0,0.0,0.0,0.0,0.0,"1,601,005",1.24610517
2003,mcminn,Non-human activity,,,,tennessee,47107.0,35.45,-84.6,11.0,0.0,11.0,0.0,6.0,50257,0.254816928
2006,cole,Non-human activity,,,,missouri,29051.0,38.5,-92.13,5.0,2.0,7.0,4.0,0.0,73509,1.01063555
2014,orange,Non-human activity,,,,vermont,50017.0,43.98,-72.47,0.0,0.0,0.0,0.0,0.0,"28,875",0.3501497
2018,clay,Human infections,1.0,0.0,1.0,nebraska,31035.0,40.52,-98.05,,,,,,"6,202",-0.557124372
2008,hale,Human infections,1.0,0.0,0.0,texas,48189.0,34.19,-101.72,,,,,,35662,0.017338054
2014,kings,Human infections and non-human activity,4.0,2.0,2.0,california,6031.0,36.27,-119.63,2.0,1.0,3.0,0.0,0.0,"149,495",0.586206497
2007,taylor,Non-human activity,,,,kentucky,21217.0,37.34,-85.34,0.0,0.0,0.0,0.0,1.0,24078,-0.134230618
2015,adams,Human infections,1.0,1.0,0.0,nebraska,31001.0,40.58,-98.39,0.0,0.0,0.0,0.0,0.0,"31,567",-0.860133406
2023,brown,Human infections and non-human activity,9.0,4.0,2.0,south dakota,46013.0,45.46,-98.48,,,,,,,
2009,venango,Non-human activity,,,,pennsylvania,42121.0,41.39,-79.83,0.0,0.0,0.0,0.0,0.0,55087,0.396129225
2022,prince william,Non-human activity,,,,virginia,51153.0,38.79,-77.53,,,,,,,
2007,suffolk,Human infections and non-human activity,1.0,0.0,0.0,massachusetts,25025.0,42.36,-71.06,1.0,0.0,1.0,0.0,0.0,693368,0.963408002
2023,laramie,Human infections and non-human activity,5.0,3.0,5.0,wyoming,56021.0,41.14,-104.79,,,,,,,
2023,torrance,Human infections and non-human activity,2.0,1.0,0.0,new mexico,35057.0,34.76,-106.06,,,,,,,
2005,boone,Human infections and non-human activity,1.0,0.0,0.0,missouri,29019.0,38.95,-92.32,2.0,1.0,3.0,1.0,1.0,148786,1.544040091
2017,hancock,Non-human activity,,,,indiana,18059.0,39.79,-85.77,0.0,0.0,0.0,0.0,1.0,"74,998",0.755697471
2002,mcculloch,Non-human activity,,,,texas,48307.0,31.13,-99.37,0.0,0.0,0.0,0.0,1.0,,
2006,charles mix,Human infections,1.0,1.0,0.0,south dakota,46023.0,43.15,-98.53,,,,,,9110,-0.203463759
2013,lawrence,Human infections,1.0,1.0,0.0,south dakota,46081.0,44.38,-103.72,,,,,,"24,939",0.450229924
2020,mclean,Non-human activity,,,,illinois,17113.0,40.47,-88.97,2.0,0.0,2.0,0.0,0.0,"170,870",1.280333589
2015,ravalli,Non-human activity,,,,montana,30081.0,46.16,-114.14,0.0,0.0,0.0,0.0,1.0,"41,148",1.158581195
2020,delaware,Non-human activity,,,,pennsylvania,42045.0,39.92,-75.42,0.0,0.0,0.0,0.0,0.0,"576,388",1.088241821
2010,delaware,Human infections and non-human activity,1.0,1.0,0.0,indiana,18035.0,40.13,-85.38,0.0,0.0,0.0,0.0,0.0,117671,0.453736688
2014,san francisco,Human infections,0.0,0.0,1.0,california,6075.0,37.77,-122.41,0.0,0.0,0.0,0.0,0.0,"850,750",1.277191656
2003,wayne,Non-human activity,,,,mississippi,28153.0,31.67,-88.64,1.0,0.0,1.0,0.0,0.0,21135,-0.866645995
2020,bristol,Human infections and non-human activity,1.0,1.0,0.0,massachusetts,25005.0,41.9,-71.09,0.0,0.0,0.0,12.0,0.0,"579,172",1.024572441
2011,vilas,Non-human activity,,,,wisconsin,55125.0,45.92,-89.25,2.0,0.0,2.0,0.0,0.0,"21,414",0.079315357
2003,ouray,Non-human activity,,,,colorado,8091.0,38.15549718,-107.7693168,1.0,0.0,1.0,0.0,0.0,3880,0.722880786
2023,baca,Human infections,2.0,1.0,0.0,colorado,8009.0,37.4,-102.61,,,,,,,
2006,scott,Non-human activity,,,,arkansas,5127.0,34.89,-94.09,2.0,0.0,2.0,0.0,0.0,11239,1.059064309
2004,carson,Human infections,1.0,0.0,2.0,texas,48065.0,35.34,-101.38,,,,,,6381,-0.842244461
2023,madison,Human infections,3.0,3.0,2.0,nebraska,31119.0,41.82,-97.45,,,,,,,
2013,faribault,Human infections,1.0,1.0,0.0,minnesota,27043.0,43.63,-94.09,,,,,,"14,099",0.214121661
2018,bolivar,Non-human activity,,,,mississippi,28011.0,33.74,-90.72,0.0,0.0,0.0,0.0,0.0,"31,115",-0.683864995
2009,knox,Non-human activity,,,,indiana,18083.0,38.67,-87.51,0.0,0.0,0.0,0.0,0.0,38499,0.700140346
2022,falls church city,Non-human activity,,,,virginia,51610.0,38.88472671,-77.17516382,,,,,,,
2006,mcintosh,Human infections,1.0,0.0,0.0,north dakota,38051.0,46.03,-99.37,,,,,,3080,-0.374051201
2023,luzerne,Non-human activity,0.0,0.0,0.0,pennsylvania,42079.0,41.24,-75.89,,,,,,,
2017,muscogee,Human infections,4.0,4.0,1.0,georgia,13215.0,32.47,-84.98,,,,,,"193,836",0.894141244
2017,millard,Human infections and non-human activity,1.0,1.0,0.0,utah,49027.0,38.96,-112.39,0.0,0.0,0.0,0.0,0.0,"12,821",0.412652377
2005,franklin,Non-human activity,,,,missouri,29071.0,38.44,-91.01,1.0,1.0,2.0,0.0,0.0,98417,1.089538445
2017,edmonson,Non-human activity,,,,kentucky,21061.0,37.18,-86.25,0.0,0.0,0.0,0.0,0.0,"12,226",0.571810486
2003,alamance,Non-human activity,,,,north carolina,37001.0,36.06,-79.39,1.0,0.0,1.0,0.0,0.0,136009,0.984215612
2002,bourbon,Non-human activity,,,,kentucky,21017.0,38.2,-84.26,2.0,3.0,5.0,0.0,11.0,,
2003,garza,Non-human activity,,,,texas,48169.0,33.19,-101.38,0.0,0.0,0.0,0.0,1.0,5531,-0.4749354
2007,de kalb,Human infections and non-human activity,0.0,0.0,1.0,illinois,17037.0,41.98928773,-88.68632147,1.0,0.0,1.0,0.0,0.0,103746,0.951075228
2013,ford,Human infections,3.0,2.0,1.0,kansas,20057.0,37.75,-100.01,,,,,,"34,879",0.473510946
2017,douglas,Human infections,1.0,0.0,0.0,south dakota,46043.0,43.31,-98.34,,,,,,"2,927",-0.115850604
2003,fremont,Human infections and non-human activity,24.0,2.0,0.0,wyoming,56013.0,42.83,-108.72,1.0,9.0,10.0,0.0,49.0,36130,1.1115199
2007,miller,Human infections,2.0,0.0,0.0,georgia,13201.0,31.15,-84.67,,,,,,6124,-0.78833641
2013,baker,Non-human activity,,,,florida,12003.0,30.28,-82.12,0.0,0.0,0.0,0.0,1.0,"27,009",-0.102508995
2003,greenup,Human infections and non-human activity,1.0,1.0,0.0,kentucky,21089.0,38.57,-82.82,0.0,0.0,0.0,0.0,3.0,36681,-0.440380951
2018,henrico,Human infections and non-human activity,3.0,3.0,0.0,virginia,51087.0,36.71,-80.51,0.0,0.0,0.0,0.0,0.0,"328,993",0.915219019
2007,holt,Human infections,1.0,0.0,0.0,missouri,29087.0,39.98,-95.14,,,,,,4997,0.780881225
2018,stevens,Human infections,0.0,0.0,1.0,minnesota,27149.0,45.58,-95.9,,,,,,"9,752",0.1325088
2003,williams,Human infections and non-human activity,1.0,1.0,0.0,ohio,39171.0,41.47,-84.54,1.0,0.0,1.0,0.0,1.0,38753,0.34276896
2014,jefferson,Human infections and non-human activity,4.0,3.0,0.0,colorado,8059.0,39.73,-105.21,0.0,0.0,0.0,0.0,0.0,"558,819",2.031327973
2004,sumter,Non-human activity,,,,alabama,1119.0,32.59,-88.18,2.0,0.0,2.0,0.0,0.0,14324,0.308510351
2018,wood,Non-human activity,,,,ohio,39173.0,41.37,-83.64,0.0,0.0,0.0,0.0,0.0,"130,441",0.759777323
2002,cherokee,Non-human activity,,,,south carolina,45021.0,35.07,-81.65,1.0,0.0,1.0,0.0,0.0,,
2022,sumter,Human infections,1.0,1.0,0.0,south carolina,45085.0,33.94,-80.39,,,,,,,
2015,hansford,Human infections,1.0,0.0,0.0,texas,48195.0,36.19,-101.19,,,,,,"5,654",-0.741437777
2004,knox,Non-human activity,,,,ohio,39083.0,40.39,-82.47,2.0,0.0,2.0,0.0,0.0,57995,0.963708598
2016,todd,Human infections and non-human activity,1.0,0.0,0.0,minnesota,27153.0,45.97,-94.86,0.0,0.0,0.0,0.0,2.0,"24,381",0.309036894
2008,berkeley,Non-human activity,,,,south carolina,45015.0,33.19,-79.99,0.0,0.0,0.0,0.0,0.0,171099,0.912181313
2023,mercer,Human infections,3.0,2.0,0.0,north dakota,38057.0,47.31,-101.38,,,,,,,
2019,crook,Human infections,1.0,0.0,0.0,wyoming,56011.0,44.4,-104.37,,,,,,"7,584",0.160754414
2007,washington,Human infections,1.0,1.0,0.0,iowa,19183.0,41.29,-91.69,,,,,,21588,0.252338326
2002,dickinson,Non-human activity,,,,iowa,19059.0,43.42,-95.11,1.0,0.0,1.0,0.0,11.0,,
2019,hancock,Non-human activity,,,,ohio,39063.0,41.04,-83.64,0.0,0.0,0.0,0.0,0.0,"75,783",1.062623619
2013,owyhee,Human infections and non-human activity,2.0,1.0,0.0,idaho,16073.0,43.08,-116.52,0.0,0.0,0.0,0.0,1.0,"11,394",0.745528667
2007,vilas,Non-human activity,,,,wisconsin,55125.0,45.92,-89.25,1.0,0.0,1.0,0.0,0.0,21997,0.079315357
2016,grand forks,Human infections and non-human activity,5.0,2.0,1.0,north dakota,38035.0,47.91,-97.07,3.0,0.0,3.0,8.0,0.0,"70,473",0.295572335
